trading_date,exchange_id,traded_volume,pnl
2019-07-23,5,416,-131218.1061
2019-07-24,5,694,269502.6675
2019-07-25,5,437,40781.71984
2019-07-26,5,383,128949.1781
2019-07-29,5,271,8445.939945
2019-07-30,5,336,252219.3443
2019-07-31,5,329,-128679.4719
2019-08-01,5,249,-4133.447456
2019-08-02,5,362,-271725.1405
2019-08-05,5,335,127426.9603
2019-08-06,5,250,37519.17656
2019-08-07,5,486,-118955.0127
2019-08-08,5,172,-150487.898
2019-08-09,5,876,10717.11354
2019-08-12,5,192,-133767.8517
2019-08-13,5,211,46008.00325
2019-08-14,5,776,40134.53005
2019-08-15,5,276,12210.74991
2019-08-16,5,209,5360.080575
2019-08-19,5,334,46178.61389
2019-08-20,5,330,33812.19205
2019-08-21,5,241,-40972.16002
2019-08-22,5,350,-48649.04895
2019-08-23,5,194,-391365.2345
2019-08-26,5,285,30221.91006
2019-08-27,5,214,-110994.2365
2019-08-28,5,484,29758.14673
2019-08-29,5,368,82468.85777
2019-08-30,5,448,22353.83526
2019-09-02,5,0,0
2019-09-03,5,332,-96143.76967
2019-09-04,5,438,-9536.623293
2019-09-05,5,238,30413.95625
2019-09-06,5,318,88300.19828
2019-09-09,5,160,-36724.19933
2019-09-10,5,322,-50231.78287
2019-09-11,5,322,70650.89061
2019-09-12,5,361,-166470.5499
2019-09-13,5,45,38739.9488
2019-09-16,5,165,9447.933049
2019-09-17,5,160,-55493.95616
2019-09-18,5,342,291667.7795
2019-09-19,5,256,24187.14141
2019-09-20,5,258,5333.134136
2019-09-23,5,309,8708.936305
2019-09-24,5,272,-83086.07243
2019-09-25,5,341,10654.64925
2019-09-26,5,327,77930.68956
2019-09-27,5,334,-38573.56702
2019-09-30,5,55,31298.44523
2019-10-01,5,439,239808.281
2019-10-02,5,249,-3178.79012
2019-10-03,5,204,-25999.90581
2019-10-04,5,186,35791.75838
2019-10-07,5,225,-45568.56397
2019-10-08,5,246,-38242.64424
2019-10-09,5,229,6675.918502
2019-10-10,5,238,88916.6368
2019-10-11,5,169,119334.5571
2019-10-14,5,618,-43236.68366
2019-10-15,5,343,114785.0831
2019-10-16,5,436,-2420.413318
2019-10-17,5,247,-91574.00162
2019-10-18,5,187,50056.10392
2019-10-21,5,257,80224.91233
2019-10-22,5,415,80525.75575
2019-10-23,5,266,3150.439059
2019-10-24,5,295,9369.035449
2019-10-25,5,227,-159.3011316
2019-10-28,5,560,-11132.4628
2019-10-29,5,329,-37225.09039
2019-10-30,5,609,-9639.999402
2019-10-31,5,321,-193.8361271
2019-11-01,5,310,32744.54083
2019-11-04,5,452,3804.432638
2019-11-05,5,361,28619.74214
2019-11-06,5,265,-176.3993401
2019-11-07,5,609,32571.18583
2019-11-08,5,300,4518.812594
2019-11-11,5,276,-10559.8825
2019-11-12,5,307,39144.82067
2019-11-13,5,270,-44744.35346
2019-11-14,5,195,-11735.2417
2019-11-15,5,312,-44550.66968
2019-11-18,5,378,-27599.09821
2019-11-19,5,264,-12093.85288
2019-11-20,5,326,-1328.150782
2019-11-21,5,360,4633.885197
2019-11-22,5,407,-39613.86624
2019-11-25,5,386,-4138.57365
2019-11-26,5,366,63590.13759
2019-11-27,5,318,15073.71208
2019-11-28,5,0,0
2019-11-29,5,420,-53092.78309
2019-12-02,5,342,-25944.10713
2019-12-03,5,325,-11067.48295
2019-12-04,5,403,-76090.9766
2019-12-05,5,333,24611.31226
2019-12-06,5,406,-12895.48886
2019-12-09,5,401,-93555.8236
2019-12-10,5,394,-4298.650555
2019-12-11,5,380,57042.14506
2019-12-12,5,175,50529.35332
2019-12-13,5,391,54858.45884
2019-12-16,5,179,62121.69064
2019-12-17,5,247,-11470.57296
2019-12-18,5,382,-91505.95893
2019-12-19,5,487,-84886.14347
2019-12-20,5,288,-6069.022824
2019-12-23,5,364,59123.29081
2019-12-24,5,423,9162.193657
2019-12-25,5,0,0
2019-12-26,5,277,55946.53721
2019-12-27,5,284,-56982.63071
2019-12-30,5,476,-36370.15137
2019-12-31,5,236,-7100.766487
2020-01-01,5,0,0
2020-01-02,5,593,36419.99743
2020-01-03,5,511,-7648.541723
2020-01-06,5,222,-12870.47617
2020-01-07,5,338,-48990.1557
2020-01-08,5,287,56417.90159
2020-01-09,5,313,5793.011842
2020-01-10,5,154,53352.84063
2020-01-13,5,204,-13504.09961
2020-01-14,5,256,-51208.62352
2020-01-15,5,433,-19426.92784
2020-01-16,5,181,-29630.91388
2020-01-17,5,239,-60799.39183
2020-01-20,5,0,0
2020-01-21,5,379,-67369.04911
2020-01-22,5,1541,38038.82695
2020-01-23,5,85,-16957.03353
2020-01-24,5,345,-29946.37474
2020-01-27,5,167,43378.405
2020-01-28,5,219,31569.72213
2020-01-29,5,269,-30559.9507
2020-01-30,5,167,283.5573378
2020-01-31,5,198,50825.38573
2020-02-03,5,164,-15018.84466
2020-02-04,5,408,-10797.0382
2020-02-05,5,256,251845.6186
2020-02-06,5,375,-91054.48163
2020-02-07,5,358,136989.3432
2020-02-10,5,364,26040.413
2020-02-11,5,226,-80121.69653
2020-02-12,5,322,151981.7391
2020-02-13,5,306,-34617.44124
2020-02-14,5,615,-18667.94969
2020-02-17,5,0,0
2020-02-18,5,584,207734.1316
2020-02-19,5,282,143429.1883
2020-02-20,5,487,-11786.3296
2020-02-21,5,361,121091.8557
2020-02-24,5,290,-13038.55847
2020-02-25,5,403,1452.291379
2020-02-26,5,576,-53431.02149
2020-02-27,5,390,134993.9316
2020-02-28,5,183,5590.805073
2020-03-02,5,519,31338.2966
2020-03-03,5,574,122057.0842
2020-03-04,5,580,124452.9703
2020-03-05,5,445,70797.72769
2020-03-06,5,397,-139247.4604
2020-03-09,5,735,116118.2217
2020-03-10,5,362,-47251.6077
2020-03-11,5,213,1583786.296
2020-03-12,5,590,144186.0896
2020-03-13,5,490,227683.8652
2020-03-16,5,494,179781.541
2020-03-17,5,532,127640.3732
2020-03-18,5,498,-105377.7777
2020-03-19,5,396,-147778.251
2020-03-20,5,594,120406.9164
2020-03-23,5,426,467421.6676
2020-03-24,5,388,-84643.06181
2020-03-25,5,455,1237032.456
2020-03-26,5,665,284271.8495
2020-03-27,5,575,-323961.0931
2020-03-30,5,682,1461299.226
2020-03-31,5,217,59708.05584
2020-04-01,5,311,1653575.44
2020-04-02,5,419,135174.459
2020-04-03,5,637,556604.2529
2020-04-06,5,445,-80255.21078
2020-04-07,5,448,453031.9696
2020-04-08,5,271,-65605.45008
2020-04-09,5,176,5956.082917
2020-04-10,5,0,0
2020-04-13,5,386,-66737.95007
2020-04-14,5,366,288687.9164
2020-04-15,5,348,79441.22081
2020-04-16,5,313,-83585.83301
2020-04-17,5,321,-66100.85262
2020-04-20,5,330,-167882.004
2020-04-21,5,215,-257492.3568
2020-04-22,5,350,-148717.7437
2020-04-23,5,310,-943778.9917
2020-04-24,5,287,67954.81769
2020-04-27,5,511,330902.373
2020-04-28,5,432,-61218.81601
2020-04-29,5,755,-1008548.138
2020-04-30,5,671,-180619.6488
2020-05-01,5,491,-56933.95039
2020-05-04,5,581,-201406.3158
2020-05-05,5,301,-68388.51898
2020-05-06,5,1045,78903.23901
2020-05-07,5,298,-97583.38927
2020-05-08,5,342,-54765.038
2020-05-11,5,342,338766.0226
2020-05-12,5,501,-104452.4643
2020-05-13,5,434,-205513.9063
2020-05-14,5,361,-295966.644
2020-05-15,5,398,16192.88126
2020-05-18,5,257,-271216.8201
2020-05-19,5,384,-278951.1401
2020-05-20,5,249,-36026.91092
2020-05-21,5,383,-138411.7748
2020-05-22,5,247,-547328.6432
2020-05-25,5,0,0
2020-05-26,5,282,-20075.29658
2020-05-27,5,311,44028.90774
2020-05-28,5,309,-92659.45679
2020-05-29,5,298,-38401.91012
2020-06-01,5,303,-84827.58244
2020-06-02,5,316,15442.10489
2020-06-03,5,289,-58374.20355
2020-06-04,5,352,58340.90494
2020-06-05,5,230,-100529.367
2020-06-08,5,636,-13830.33489
2020-06-09,5,307,-30290.37439
2020-06-10,5,305,-29523.06696
2020-06-11,5,449,173032.1961
2020-06-12,5,455,-85930.00556
2020-06-15,5,427,-2039.179718
2020-06-16,5,390,-95094.50606
2020-06-17,5,446,-68969.2902
2020-06-18,5,678,58653.1667
2020-06-19,5,523,162653.1061
2020-06-22,5,529,18057.98385
2020-06-23,5,469,30943.16422
2020-06-24,5,562,-40581.11049
2020-06-25,5,444,-35706.37751
2020-06-26,5,478,27576.13352
2020-06-29,5,410,69375.36636
2020-06-30,5,369,51648.7097
2020-07-01,5,464,59326.30881
2020-07-02,5,450,31543.21289
2020-07-03,5,0,0
2020-07-06,5,286,18127.74432
2020-07-07,5,583,-47995.50548
2020-07-08,5,433,-12890.17225
2020-07-09,5,481,-140989.5759
2020-07-10,5,421,178006.3432
2020-07-13,5,401,-60469.21077
2020-07-14,5,431,55592.23113
2020-07-15,5,444,52211.74179
2020-07-16,5,528,-57141.54219
2020-07-17,5,641,37554.38007
2020-07-20,5,400,-62808.27763
2020-07-21,5,383,135603.9984
2020-07-22,5,503,108011.5326
2020-07-23,5,505,-74793.51323
2020-07-24,5,544,-118313.6063
2020-07-27,5,487,-233539.8556
2020-07-28,5,406,-18354.40752
2020-07-29,5,571,130179.8384
2020-07-30,5,395,-99197.96943
2020-07-31,5,569,79085.32239
2020-08-03,5,517,-2440.618473
2020-08-04,5,505,-2861.915709
2020-08-05,5,372,-180630.1762
2020-08-06,5,595,45700.66642
2018-08-02,6,286,17724.08581
2018-08-03,6,420,14549.13182
2018-08-06,6,319,-14099.97716
2018-08-07,6,428,33659.40571
2018-08-08,6,361,-9121.514799
2018-08-09,6,316,40977.37376
2018-08-10,6,365,28973.92158
2018-08-13,6,432,41454.77253
2018-08-14,6,548,-131215.4271
2018-08-15,6,501,299653.96
2018-08-16,6,838,-209911.4978
2018-08-17,6,371,46621.09377
2018-08-20,6,429,109174.5001
2018-08-21,6,634,15969.82328
2018-08-22,6,533,-92298.42149
2018-08-23,6,498,123350.7193
2018-08-24,6,336,64172.99953
2018-08-27,6,462,-32668.24174
2018-08-28,6,382,10722.14022
2018-08-29,6,2029,-38668.2743
2018-08-30,6,399,56130.0048
2018-08-31,6,436,15173.94116
2018-09-03,6,0,0
2018-09-04,6,393,31114.5547
2018-09-05,6,591,-75229.00631
2018-09-06,6,377,32230.09591
2018-09-07,6,451,-33726.32245
2018-09-10,6,458,55712.48423
2018-09-11,6,434,-202852.1596
2018-09-12,6,417,-20290.63332
2018-09-13,6,461,-41447.77457
2018-09-14,6,314,93975.33373
2018-09-17,6,370,-40353.69098
2018-09-18,6,426,115506.2957
2018-09-19,6,417,-46386.0354
2018-09-20,6,260,-20439.69215
2018-09-21,6,447,10375.61221
2018-09-24,6,418,50551.07752
2018-09-25,6,1551,3811.241966
2018-09-26,6,510,11399.66763
2018-09-27,6,526,11053.3541
2018-09-28,6,411,13727.35393
2018-10-01,6,378,11595.54762
2018-10-02,6,550,297223.7731
2018-10-03,6,340,35932.50602
2018-10-04,6,483,-47199.3065
2018-10-05,6,408,-27536.90411
2018-10-08,6,375,10519.75078
2018-10-09,6,341,-103326.6387
2018-10-10,6,319,40616.24561
2018-10-11,6,306,41653.10399
2018-10-12,6,399,-30202.69968
2018-10-15,6,521,-50730.37202
2018-10-16,6,279,-90550.67462
2018-10-17,6,323,12553.89024
2018-10-18,6,406,-65665.97929
2018-10-19,6,537,-66465.59907
2018-10-22,6,447,12865.63504
2018-10-23,6,334,13215.88828
2018-10-24,6,472,9978.116017
2018-10-25,6,567,-35015.4992
2018-10-26,6,449,-12329.33016
2018-10-29,6,517,305926.1129
2018-10-30,6,535,52853.5736
2018-10-31,6,608,25588.12804
2018-11-01,6,339,15919.65223
2018-11-02,6,756,-20915.5788
2018-11-05,6,570,-57890.67496
2018-11-06,6,892,53939.60593
2018-11-07,6,682,-69046.56432
2018-11-08,6,844,-14630.06807
2018-11-09,6,355,331323.7525
2018-11-12,6,461,-96054.07644
2018-11-13,6,753,-23003.70184
2018-11-14,6,435,-92711.35525
2018-11-15,6,412,-14575.88263
2018-11-16,6,742,-81405.09242
2018-11-19,6,926,-12227.8542
2018-11-20,6,428,-14398.5932
2018-11-21,6,350,-10608.79954
2018-11-22,6,0,0
2018-11-23,6,497,82261.9951
2018-11-26,6,481,-39067.88642
2018-11-27,6,298,-74434.981
2018-11-28,6,458,-2110.63509
2018-11-29,6,408,-64250.71801
2018-11-30,6,435,-117127.7367
2018-12-03,6,313,70102.98461
2018-12-04,6,555,-57623.47505
2018-12-05,6,0,32221.36373
2018-12-06,6,411,184826.612
2018-12-07,6,496,-105815.175
2018-12-10,6,297,171555.5276
2018-12-11,6,732,-105870.0218
2018-12-12,6,366,0
2018-12-13,6,623,-39093.3016
2018-12-14,6,1462,216072.7637
2018-12-17,6,589,-28809.60517
2018-12-18,6,491,-32186.70816
2018-12-19,6,359,120924.4984
2018-12-20,6,332,-17967.298
2018-12-21,6,333,-14530.49277
2018-12-24,6,792,-46262.32981
2018-12-25,6,0,0
2018-12-26,6,631,-49308.67831
2018-12-27,6,636,-18318.97109
2018-12-28,6,598,-163729.4594
2018-12-31,6,165,-32164.06777
2019-01-01,6,0,0
2019-01-02,6,444,-20668.12668
2019-01-03,6,563,-178348.1611
2019-01-04,6,734,-73326.26181
2019-01-07,6,374,-67355.44758
2019-01-08,6,487,-77287.35503
2019-01-09,6,488,50966.89505
2019-01-10,6,269,57224.32619
2019-01-11,6,304,-43423.35789
2019-01-14,6,194,-25677.31733
2019-01-15,6,556,-86302.75432
2019-01-16,6,299,-20684.50563
2019-01-17,6,384,-87790.73284
2019-01-18,6,221,-54037.57362
2019-01-21,6,0,0
2019-01-22,6,246,-33838.26886
2019-01-23,6,199,44446.50693
2019-01-24,6,129,-25504.40611
2019-01-25,6,532,-67431.79972
2019-01-28,6,257,-38019.22867
2019-01-29,6,282,-44087.59407
2019-01-30,6,368,169795.7955
2019-01-31,6,310,39253.67449
2019-02-01,6,359,75543.14953
2019-02-04,6,321,53206.679
2019-02-05,6,282,-65661.60573
2019-02-06,6,215,-18198.90673
2019-02-07,6,425,9132.40156
2019-02-08,6,235,51557.94804
2019-02-11,6,298,50120.51093
2019-02-12,6,223,-52684.44505
2019-02-13,6,173,65695.94305
2019-02-14,6,153,54585.2711
2019-02-15,6,245,8920.421693
2019-02-18,6,0,0
2019-02-19,6,198,102238.2336
2019-02-20,6,228,18862.41633
2019-02-21,6,446,-91646.3619
2019-02-22,6,202,6220.685174
2019-02-25,6,340,-88527.77
2019-02-26,6,133,97591.04119
2019-02-27,6,242,97808.49886
2019-02-28,6,148,-77035.23453
2019-03-01,6,240,-31791.13542
2019-03-04,6,341,18696.77491
2019-03-05,6,154,-16149.90346
2019-03-06,6,701,-38429.23931
2019-03-07,6,216,-35375.79989
2019-03-08,6,255,-105428.5261
2019-03-11,6,286,-26710.35166
2019-03-12,6,254,148741.5145
2019-03-13,6,110,19388.63936
2019-03-14,6,141,-23962.72984
2019-03-15,6,100,283.401998
2019-03-18,6,155,99607.12016
2019-03-19,6,96,-149234.0101
2019-03-20,6,145,54622.32176
2019-03-21,6,107,28373.75459
2019-03-22,6,635,-2873.263797
2019-03-25,6,129,33338.40942
2019-03-26,6,320,-12999.37326
2019-03-27,6,122,-22513.92756
2019-03-28,6,100,52664.56449
2019-03-29,6,69,53829.26159
2019-04-01,6,66,49474.30722
2019-04-02,6,110,48360.24912
2019-04-03,6,130,340757.0871
2019-04-04,6,98,-71249.69648
2019-04-05,6,59,-109293.3384
2019-04-08,6,144,-46451.87502
2019-04-09,6,130,191315.2779
2019-04-10,6,128,-14178.12353
2019-04-11,6,104,40990.14083
2019-04-12,6,118,153777.0907
2019-04-15,6,97,76212.44146
2019-04-16,6,156,163448.0791
2019-04-17,6,168,-60795.88672
2019-04-18,6,128,-15485.19819
2019-04-19,6,0,0
2019-04-22,6,140,137643.1009
2019-04-23,6,227,226951.1826
2019-04-24,6,224,-214478.5172
2019-04-25,6,100,-83204.21671
2019-04-26,6,85,-60812.30453
2019-04-29,6,195,191035.8473
2019-04-30,6,204,-142149.2537
2019-05-01,6,140,-41264.53902
2019-05-02,6,337,178753.6217
2019-05-03,6,111,21323.33726
2019-05-06,6,190,-136297.4834
2019-05-07,6,242,9580.929767
2019-05-08,6,715,49501.32933
2019-05-09,6,135,-108379.6626
2019-05-10,6,244,184082.6259
2019-05-13,6,233,258485.5968
2019-05-14,6,88,-175363.9257
2019-05-15,6,147,977.6936026
2019-05-16,6,87,34648.41321
2019-05-17,6,154,-243193.2994
2019-05-20,6,188,-134590.7171
2019-05-21,6,157,240181.3536
2019-05-22,6,179,-10601.3192
2019-05-23,6,169,-15517.30608
2019-05-24,6,265,-190253.8349
2019-05-27,6,0,0
2019-05-28,6,241,-43483.52147
2019-05-29,6,211,-190409.4484
2019-05-30,6,328,-203759.5084
2019-05-31,6,139,-186564.4814
2019-06-03,6,651,-149619.3646
2019-06-04,6,117,-83802.10011
2019-06-05,6,492,-97976.15979
2019-06-06,6,419,292193.7627
2019-06-07,6,291,-171868.8468
2019-06-10,6,186,-15608.58435
2019-06-11,6,125,64471.42156
2019-06-12,6,283,27910.32977
2019-06-13,6,225,-19565.20705
2019-06-14,6,489,-78098.37226
2019-06-17,6,304,15186.29991
2019-06-18,6,290,-94226.43118
2019-06-19,6,239,13947.25034
2019-06-20,6,259,-34718.01999
2019-06-21,6,239,-25088.04185
2019-06-24,6,314,37385.06773
2019-06-25,6,254,11462.30699
2019-06-26,6,386,254114.5373
2019-06-27,6,373,-36523.76672
2019-06-28,6,152,133440.472
2019-07-01,6,343,-35069.65891
2019-07-02,6,287,-89701.46147
2019-07-03,6,208,28295.74284
2019-07-04,6,0,0
2019-07-05,6,391,-42952.42217
2019-07-08,6,197,-4652.036025
2019-07-09,6,140,-34532.56049
2019-07-10,6,423,10254.35928
2019-07-11,6,305,-4334.735438
2019-07-12,6,218,-119905.232
2019-07-15,6,370,-17943.41428
2019-07-16,6,417,-18029.6807
2019-07-17,6,131,-113404.3931
2019-07-18,6,111,175466.8042
2019-07-19,6,310,201697.3743
2019-07-22,6,213,-120129.2975
2019-07-23,6,222,-110524.8907
2019-07-24,6,214,-88846.53919
2019-07-25,6,138,45043.77088
2019-07-26,6,138,204807.6452
2019-07-29,6,137,-73078.27763
2019-07-30,6,340,-84234.69501
2019-07-31,6,156,140634.6186
2019-08-01,6,172,7925.040071
2019-08-02,6,210,-11670.40073
2019-08-05,6,256,153712.647
2019-08-06,6,204,-73127.43499
2019-08-07,6,205,74089.55545
2019-08-08,6,230,-221571.5118
2019-08-09,6,230,-246069.1749
2019-08-12,6,259,-8264.446868
2019-08-13,6,379,66110.76721
2019-08-14,6,171,-225892.7506
2019-08-15,6,181,-75549.16201
2019-08-16,6,426,-382899.3005
2019-08-19,6,851,-271844.0397
2019-08-20,6,243,109130.1079
2019-08-21,6,439,69717.06281
2019-08-22,6,279,266674.4874
2019-08-23,6,195,-40058.66359
2019-08-26,6,426,-205279.4889
2019-08-27,6,319,-13051.79829
2019-08-28,6,317,-113052.5334
2019-08-29,6,277,-120850.0436
2019-08-30,6,251,239346.234
2019-09-02,6,0,0
2019-09-03,6,363,270705.6635
2019-09-04,6,274,73983.81146
2019-09-05,6,256,-375266.7563
2019-09-06,6,241,-258046.0115
2019-09-09,6,225,-45213.59382
2019-09-10,6,292,143219.361
2019-09-11,6,160,-13797.18071
2019-09-12,6,342,71856.09708
2019-09-13,6,349,-115547.8572
2019-09-16,6,350,-36986.59628
2019-09-17,6,59,-6522.086993
2019-09-18,6,212,91961.82843
2019-09-19,6,251,-61393.62503
2019-09-20,6,58,-6042.735388
2019-09-23,6,174,-58591.93182
2019-09-24,6,199,28614.83347
2019-09-25,6,246,31451.53015
2019-09-26,6,211,18786.2634
2019-09-27,6,289,160366.4908
2019-09-30,6,189,8972.537448
2019-10-01,6,282,241463.0429
2019-10-02,6,269,96559.91985
2019-10-03,6,162,-149518.3095
2019-10-04,6,160,-91447.26143
2019-10-07,6,171,119050.5844
2019-10-08,6,147,-98456.40328
2019-10-09,6,232,102957.2644
2019-10-10,6,163,60128.31356
2019-10-11,6,220,-57523.83912
2019-10-14,6,222,-119183.831
2019-10-15,6,262,41531.92792
2019-10-16,6,266,47407.36112
2019-10-17,6,293,67435.00749
2019-10-18,6,178,-52819.50164
2019-10-21,6,216,5367.526745
2019-10-22,6,374,73316.93075
2019-10-23,6,247,-36144.36225
2019-10-24,6,192,-38803.25786
2019-10-25,6,236,111064.7595
2019-10-28,6,227,194024.2253
2019-10-29,6,157,-106591.0163
2019-10-30,6,412,-20940.74711
2019-10-31,6,314,-7958.539604
2019-11-01,6,314,-22160.07091
2019-11-04,6,242,36203.96265
2019-11-05,6,387,49951.95808
2019-11-06,6,256,-8094.004108
2019-11-07,6,281,53675.95246
2019-11-08,6,251,53473.92745
2019-11-11,6,235,-144435.4442
2019-11-12,6,382,-43868.42045
2019-11-13,6,157,18206.17666
2019-11-14,6,210,-427019.1374
2019-11-15,6,179,-475008.8012
2019-11-18,6,217,-54882.79071
2019-11-19,6,319,249167.166
2019-11-20,6,451,-96928.98725
2019-11-21,6,409,139669.413
2019-11-22,6,290,56863.50021
2019-11-25,6,242,26230.68955
2019-11-26,6,399,-17797.96607
2019-11-27,6,187,98291.07868
2019-11-28,6,0,0
2019-11-29,6,150,-7727.416206
2019-12-02,6,344,-77874.03746
2019-12-03,6,683,185327.3683
2019-12-04,6,367,-7717.486551
2019-12-05,6,254,75851.56773
2019-12-06,6,297,-82178.6325
2019-12-09,6,306,-65146.10383
2019-12-10,6,150,-98704.32819
2019-12-11,6,587,-9746.653273
2019-12-12,6,449,26184.26373
2019-12-13,6,609,124109.3891
2019-12-16,6,219,-63449.7169
2019-12-17,6,205,-55272.33352
2019-12-18,6,275,151931.7137
2019-12-19,6,228,105180.8753
2019-12-20,6,188,-39387.8868
2019-12-23,6,533,-9247.67785
2019-12-24,6,218,23335.9755
2019-12-25,6,0,0
2019-12-26,6,282,113564.8581
2019-12-27,6,146,259088.5098
2019-12-30,6,178,152886.4013
2019-12-31,6,173,55270.21265
2020-01-01,6,0,0
2020-01-02,6,331,76818.58343
2020-01-03,6,166,6770.556107
2020-01-06,6,243,56439.26533
2020-01-07,6,373,123819.8921
2020-01-08,6,242,-41820.51362
2020-01-09,6,233,22585.72038
2020-01-10,6,169,1960.25479
2020-01-13,6,151,-72710.11714
2020-01-14,6,219,2100.581399
2020-01-15,6,244,29686.43054
2020-01-16,6,228,55492.86961
2020-01-17,6,131,74396.02383
2020-01-20,6,0,0
2020-01-21,6,217,22353.15922
2020-01-22,6,161,59474.64681
2020-01-23,6,309,44748.33541
2020-01-24,6,353,-30342.31291
2020-01-27,6,211,13563.92377
2020-01-28,6,289,26187.27733
2020-01-29,6,287,-227597.1579
2020-01-30,6,425,-30323.818
2020-01-31,6,225,-45704.83888
2020-02-03,6,117,-102465.6175
2020-02-04,6,291,18994.10855
2020-02-05,6,650,-33385.4753
2020-02-06,6,322,-128066.7692
2020-02-07,6,280,52084.1281
2020-02-10,6,432,-180051.8843
2020-02-11,6,213,-33846.80512
2020-02-12,6,220,-151091.6995
2020-02-13,6,336,-192286.9724
2020-02-14,6,195,47504.30867
2020-02-17,6,0,0
2020-02-18,6,237,142118.0516
2020-02-19,6,338,-17729.90079
2020-02-20,6,395,-216227.636
2020-02-21,6,196,-177571.2613
2020-02-24,6,287,128169.487
2020-02-25,6,213,-75127.77084
2020-02-26,6,371,-93649.66603
2020-02-27,6,320,6351.132726
2020-02-28,6,253,6232.875052
2020-03-02,6,381,250639.5199
2020-03-03,6,328,-88080.83478
2020-03-04,6,324,-78366.03682
2020-03-05,6,316,103694.4536
2020-03-06,6,148,123522.0154
2020-03-09,6,246,-16067.11838
2020-03-10,6,306,159475.9242
2020-03-11,6,357,-349919.128
2020-03-12,6,376,-18325.86028
2020-03-13,6,229,-247192.3039
2020-03-16,6,358,-218873.6995
2020-03-17,6,250,216249.9024
2020-03-18,6,257,254090.583
2020-03-19,6,224,37429.27375
2020-03-20,6,182,44334.01497
2020-03-23,6,496,243101.4333
2020-03-24,6,143,855435.4142
2020-03-25,6,125,548662.0495
2020-03-26,6,173,234917.2146
2020-03-27,6,158,-102196.0233
2020-03-30,6,580,35403.28554
2020-03-31,6,190,158556.3918
2020-04-01,6,123,-115169.129
2020-04-02,6,222,832989.587
2020-04-03,6,136,-307022.0764
2020-04-06,6,261,-73092.62751
2020-04-07,6,218,50596.90591
2020-04-08,6,111,-114576.9998
2020-04-09,6,132,908640.3379
2020-04-10,6,0,0
2020-04-13,6,79,3414.268984
2020-04-14,6,109,123170.4855
2020-04-15,6,125,-166896.0066
2020-04-16,6,116,-370642.4834
2020-04-17,6,114,-317744.6169
2020-04-20,6,158,-335258.0997
2020-04-21,6,147,-124305.5216
2020-04-22,6,146,253063.0048
2020-04-23,6,126,123468.7191
2020-04-24,6,129,251760.452
2020-04-27,6,260,107844.2483
2020-04-28,6,194,-359524.9667
2020-04-29,6,105,153295.4007
2020-04-30,6,192,266727.1031
2020-05-01,6,134,882869.203
2020-05-04,6,155,-2640.124919
2020-05-05,6,149,54897.40226
2020-05-06,6,159,7360.215279
2020-05-07,6,115,57758.32883
2020-05-08,6,199,-79566.5599
2020-05-11,6,147,-149193.9759
2020-05-12,6,161,-47929.89302
2020-05-13,6,196,-60339.51741
2020-05-14,6,109,-75643.15316
2020-05-15,6,198,-273145.0379
2020-05-18,6,138,199598.0251
2020-05-19,6,216,-72935.37285
2020-05-20,6,210,8023.5687
2020-05-21,6,117,159332.7958
2020-05-22,6,148,8023.5687
2020-05-25,6,0,0
2020-05-26,6,263,98692.32529
2020-05-27,6,85,-124045.4305
2020-05-28,6,256,149655.3158
2020-05-29,6,166,24088.72312
2020-06-01,6,141,-271833.1021
2020-06-02,6,107,-41284.95788
2020-06-03,6,737,5420.313578
2020-06-04,6,116,-222241.9281
2020-06-05,6,188,21842.95112
2020-06-08,6,193,204263.9529
2020-06-09,6,375,140316.7957
2020-06-10,6,210,-147263.2396
2020-06-11,6,390,19642.09039
2020-06-12,6,161,204263.9529
2020-06-15,6,111,-115481.1565
2020-06-16,6,168,176123.2599
2020-06-17,6,172,-165190.9383
2020-06-18,6,336,8385.467756
2020-06-19,6,205,30056.89331
2020-06-22,6,291,208850.3204
2020-06-23,6,352,-56537.40733
2020-06-24,6,171,55896.46859
2020-06-25,6,330,56775.99289
2020-06-26,6,286,-90860.01291
2020-06-29,6,194,-2439.428221
2020-06-30,6,277,54196.69293
2020-07-01,6,208,83089.84321
2020-07-02,6,712,-23872.10709
2020-07-03,6,0,0
2020-07-06,6,343,43504.4621
2020-07-07,6,194,-72185.00412
2020-07-08,6,286,-109553.8655
2020-07-09,6,371,53339.70377
2020-07-10,6,178,1070.125958
2020-07-13,6,413,60007.16674
2020-07-14,6,285,62560.98407
2020-07-15,6,394,93082.6558
2020-07-16,6,248,-60722.97849
2020-07-17,6,267,2824.284339
2020-07-20,6,323,-29494.05894
2020-07-21,6,222,146113.0363
2020-07-22,6,203,771.0925178
2020-07-23,6,265,-58214.01069
2020-07-24,6,296,-69114.32404
2020-07-27,6,295,-31240.21616
2020-07-28,6,229,-12326.58987
2020-07-29,6,255,53379.70446
2020-07-30,6,347,-69108.2515
2020-07-31,6,423,159734.1074
2020-08-03,6,340,-94649.17283
2020-08-04,6,471,-75.74566808
2020-08-05,6,359,88061.89537
2020-08-06,6,269,105814.9104
2018-08-02,7,2011,-116631.6088
2018-08-03,7,2302,156647.4499
2018-08-06,7,2773,-26810.1501
2018-08-07,7,2943,-56836.29016
2018-08-08,7,2350,-120999.2948
2018-08-09,7,3533,-30516.91644
2018-08-10,7,2483,136514.1108
